"gene"	"num_peaks"	"peaks"	"areas"	"standard_devs"
"ecpC"	3	"[5.08, 7.88, 10.68]"	"[47, 1846, 4]"	"[0.0611, 0.0365, 0.0307]"
"ecpA"	3	"[5.64, 7.54, 11.74]"	"[54, 1824, 5]"	"[0.0307, 0.0615, 0.0437]"
"ykgL"	3	"[4.0, 6.9, 8.4]"	"[46, 1238, 609]"	"[0.0504, 0.0352, 0.0713]"
"ynaE"	3	"[5.13, 6.83, 8.23]"	"[661, 285, 950]"	"[0.037, 0.0288, 0.1217]"
"pinR"	3	"[7.38, 13.58, 14.68]"	"[1858, 19, 8]"	"[0.1059, 0.0985, 0.0449]"
"lomR_2"	3	"[5.07, 8.87, 13.97]"	"[28, 1835, 28]"	"[0.0282, 0.0471, 0.1167]"
"yagB"	3	"[3.95, 5.25, 8.65]"	"[14, 45, 1811]"	"[0.0245, 0.0234, 0.0471]"
"afuB"	3	"[5.44, 8.34, 12.64]"	"[51, 1823, 11]"	"[0.0334, 0.0561, 0.0729]"
"afuC"	3	"[5.16, 8.56, 11.46]"	"[44, 1827, 6]"	"[0.0289, 0.0428, 0.0559]"
"ydcY"	3	"[7.17, 9.77, 12.87]"	"[9, 1867, 3]"	"[0.0417, 0.0441, 0.054]"
"marB"	3	"[5.56, 8.16, 12.26]"	"[38, 1829, 10]"	"[0.0234, 0.0565, 0.0746]"
"yneK"	3	"[6.3, 11.5, 12.8]"	"[1863, 4, 5]"	"[0.0972, 0.0293, 0.041]"
"yneG"	3	"[8.9, 11.3, 12.5]"	"[1863, 6, 4]"	"[0.0453, 0.0821, 0.0671]"
"yaeF"	3	"[7.2, 11.2, 13.1]"	"[1865, 4, 3]"	"[0.052, 0.0631, 0.0818]"
"lsrG"	3	"[7.12, 8.52, 10.72]"	"[1288, 592, 58]"	"[0.0454, 0.0481, 0.0647]"
"lsrC"	3	"[7.8, 9.1, 12.3]"	"[529, 1446, 14]"	"[0.048, 0.0553, 0.0266]"
"safA"	3	"[4.25, 7.55, 10.35]"	"[1533, 336, 5]"	"[0.0305, 0.0836, 0.0083]"
"lomR_1"	3	"[4.98, 7.78, 10.68]"	"[188, 1684, 7]"	"[0.0395, 0.0567, 0.0616]"
"yddB"	3	"[4.13, 6.63, 9.03]"	"[1, 1307, 579]"	"[0.0, 0.0508, 0.0557]"
"yddJ"	3	"[4.75, 6.55, 11.05]"	"[1588, 304, 11]"	"[0.034, 0.0813, 0.0234]"
"pptA"	3	"[7.86, 9.56, 11.26]"	"[1609, 255, 26]"	"[0.0872, 0.0202, 0.0297]"
"ykfF"	3	"[5.18, 8.48, 12.18]"	"[17, 1846, 22]"	"[0.027, 0.0716, 0.0468]"
"ydcD"	3	"[4.55, 5.65, 7.55]"	"[265, 301, 1325]"	"[0.0424, 0.0422, 0.0563]"
"rhsE"	3	"[3.9, 6.6, 11.2]"	"[2, 1866, 3]"	"[0.0754, 0.0796, 0.0237]"
"yncD"	3	"[4.56, 7.76, 9.06]"	"[1, 764, 1160]"	"[0.0, 0.0257, 0.0471]"
"insN-1"	3	"[7.15, 9.55, 12.15]"	"[68, 1804, 8]"	"[0.0162, 0.0584, 0.0247]"
"dinB"	3	"[5.36, 8.86, 12.66]"	"[8, 1865, 5]"	"[0.0571, 0.0405, 0.1079]"
"hlpA"	3	"[7.63, 8.73, 11.83]"	"[18, 45, 1807]"	"[0.0383, 0.0479, 0.0388]"
"yahJ"	3	"[5.7, 8.8, 12.2]"	"[45, 1827, 3]"	"[0.0437, 0.0306, 0.0908]"
"yahM"	3	"[4.76, 7.66, 11.86]"	"[70, 1796, 13]"	"[0.0466, 0.0637, 0.0616]"
"yciW"	3	"[5.48, 8.18, 12.68]"	"[4, 1863, 17]"	"[0.0232, 0.0922, 0.0337]"
"glnK"	3	"[4.71, 8.31, 13.71]"	"[6, 1799, 83]"	"[0.0698, 0.0815, 0.0484]"
"trpL"	3	"[8.41, 10.51, 14.11]"	"[1340, 538, 29]"	"[0.0499, 0.0742, 0.0377]"
"recR"	3	"[6.31, 10.61, 13.31]"	"[6, 1867, 1]"	"[0.0516, 0.0498, 0.0]"
"ychG_1"	3	"[7.23, 9.33, 12.93]"	"[44, 1822, 15]"	"[0.0068, 0.0482, 0.0666]"
"tpr"	3	"[6.05, 8.75, 13.75]"	"[3, 1856, 20]"	"[0.0485, 0.0765, 0.0482]"
"rhsD"	3	"[6.48, 7.68, 11.18]"	"[1349, 557, 7]"	"[0.0525, 0.0391, 0.064]"
"ylbH"	3	"[6.26, 7.56, 11.76]"	"[1256, 631, 8]"	"[0.0345, 0.0578, 0.0913]"
"ychH"	3	"[5.57, 9.27, 13.67]"	"[7, 1823, 46]"	"[0.0542, 0.1048, 0.0116]"
"fdrA"	3	"[7.4, 9.1, 12.4]"	"[640, 1240, 2]"	"[0.0613, 0.0331, 0.1109]"
"ybcI"	3	"[8.34, 11.24, 12.54]"	"[1851, 29, 13]"	"[0.0519, 0.0431, 0.072]"
"ycgR"	3	"[7.0, 9.6, 11.8]"	"[1497, 311, 69]"	"[0.0601, 0.056, 0.0151]"
"sfmA"	3	"[4.54, 7.04, 10.64]"	"[2, 1864, 10]"	"[0.052, 0.059, 0.0252]"
"ycgB"	3	"[4.56, 7.76, 10.76]"	"[11, 1676, 266]"	"[0.0389, 0.081, 0.0595]"
"renD"	3	"[4.21, 8.31, 11.21]"	"[268, 1599, 5]"	"[0.0622, 0.0631, 0.0269]"
"secF"	3	"[5.2, 10.3, 12.9]"	"[9, 1863, 11]"	"[0.0736, 0.0541, 0.0591]"
"ycjM"	3	"[6.64, 10.94, 12.04]"	"[1863, 10, 2]"	"[0.0634, 0.043, 0.0437]"
"tpx"	3	"[3.74, 6.14, 12.04]"	"[6, 11, 1862]"	"[0.0123, 0.1875, 0.0687]"
"ykiB"	3	"[3.95, 7.35, 10.45]"	"[1576, 290, 9]"	"[0.0437, 0.069, 0.0692]"
"prpE"	3	"[5.71, 8.71, 12.71]"	"[47, 1822, 12]"	"[0.0297, 0.0594, 0.0333]"
"ydaT"	3	"[4.14, 8.14, 13.94]"	"[24, 1844, 1]"	"[0.0243, 0.0515, 0.0]"
"kilR"	3	"[6.44, 10.24, 12.64]"	"[1862, 7, 4]"	"[0.0699, 0.0879, 0.0159]"
"racC"	3	"[5.55, 10.45, 12.35]"	"[1862, 4, 5]"	"[0.0834, 0.092, 0.0792]"
"recE"	3	"[3.93, 7.73, 11.73]"	"[26, 1843, 22]"	"[0.0542, 0.0448, 0.092]"
"recT"	3	"[4.66, 8.26, 12.46]"	"[30, 1842, 11]"	"[0.0297, 0.0439, 0.0718]"
"lar"	3	"[4.6, 6.9, 11.8]"	"[25, 1841, 10]"	"[0.0184, 0.0625, 0.1012]"
"ynaK"	3	"[4.82, 9.12, 13.02]"	"[28, 1843, 25]"	"[0.0493, 0.065, 0.0372]"
"rcbA"	3	"[5.11, 6.81, 12.11]"	"[1182, 715, 7]"	"[0.04, 0.0916, 0.0972]"
"yaiO"	3	"[5.65, 8.35, 12.55]"	"[5, 1866, 27]"	"[0.029, 0.0527, 0.0315]"
"dbpA"	3	"[4.38, 9.28, 12.18]"	"[5, 1865, 5]"	"[0.064, 0.0516, 0.0668]"
"ydaM"	3	"[5.62, 8.72, 11.72]"	"[75, 1811, 2]"	"[0.0529, 0.0738, 0.0417]"
"yaiS"	3	"[6.55, 11.45, 12.65]"	"[1861, 6, 5]"	"[0.0652, 0.0664, 0.0454]"
"abgT"	3	"[4.73, 7.43, 10.23]"	"[30, 1830, 11]"	"[0.0167, 0.056, 0.0135]"
"ogt"	3	"[4.62, 8.72, 12.12]"	"[55, 1831, 5]"	"[0.0469, 0.0494, 0.059]"
"uspE"	3	"[4.4, 8.3, 10.1]"	"[43, 318, 1557]"	"[0.0579, 0.0691, 0.0927]"
"ydaQ"	3	"[7.02, 10.62, 12.32]"	"[1865, 21, 2]"	"[0.0576, 0.063, 0.0762]"
"yegV"	3	"[8.42, 10.42, 11.62]"	"[1864, 5, 2]"	"[0.0261, 0.0198, 0.0584]"
"purC"	3	"[7.44, 9.94, 11.74]"	"[6, 1137, 751]"	"[0.029, 0.0421, 0.0439]"
"yfiR"	3	"[8.22, 9.32, 13.22]"	"[986, 925, 9]"	"[0.041, 0.0548, 0.0757]"
"napA"	3	"[5.47, 9.37, 13.17]"	"[7, 1863, 3]"	"[0.0711, 0.0617, 0.0503]"
"ompC"	3	"[6.25, 8.45, 12.85]"	"[6, 116, 1783]"	"[0.0383, 0.0632, 0.0686]"
"srlB"	3	"[8.78, 11.58, 13.28]"	"[1610, 248, 26]"	"[0.0716, 0.0375, 0.0278]"
"mazE"	3	"[4.13, 5.23, 10.23]"	"[3, 18, 1865]"	"[0.0093, 0.037, 0.0437]"
"yqaB"	3	"[5.75, 9.45, 11.95]"	"[3, 1860, 8]"	"[0.052, 0.0386, 0.0469]"
"gshA"	3	"[8.03, 11.53, 14.03]"	"[39, 1832, 5]"	"[0.0506, 0.0428, 0.02]"
"yfgO"	3	"[6.98, 9.08, 12.98]"	"[2, 1865, 12]"	"[0.0543, 0.047, 0.0484]"
"nrdE"	3	"[5.49, 8.19, 10.99]"	"[5, 1746, 160]"	"[0.0347, 0.0602, 0.0482]"
"gabP"	3	"[4.97, 7.57, 11.97]"	"[3, 1866, 3]"	"[0.0233, 0.0719, 0.0457]"
"gabD"	3	"[6.39, 9.19, 11.69]"	"[61, 1660, 158]"	"[0.0401, 0.0712, 0.0486]"
"tyrA"	3	"[5.21, 8.71, 13.31]"	"[3, 1851, 28]"	"[0.1202, 0.064, 0.0537]"
"glpT"	3	"[5.17, 7.47, 9.77]"	"[161, 229, 1502]"	"[0.0428, 0.0504, 0.1144]"
"ygcQ"	3	"[5.73, 7.73, 9.73]"	"[6, 641, 1234]"	"[0.0361, 0.041, 0.0435]"
"trxC"	3	"[6.24, 9.24, 12.94]"	"[2, 1860, 8]"	"[0.0609, 0.0602, 0.0099]"
"ygcP"	3	"[3.61, 6.91, 8.41]"	"[3, 1171, 713]"	"[0.0885, 0.0371, 0.0558]"
"grcA"	3	"[5.63, 6.93, 9.33]"	"[2, 15, 1860]"	"[0.0456, 0.0272, 0.1347]"
"nadB"	3	"[4.42, 7.82, 12.12]"	"[3, 1862, 6]"	"[0.0465, 0.0826, 0.006]"
"acpS"	3	"[4.31, 5.41, 9.81]"	"[3, 5, 1865]"	"[0.0472, 0.0957, 0.0334]"
"purL"	3	"[8.32, 10.82, 13.42]"	"[1183, 702, 5]"	"[0.0488, 0.0622, 0.0493]"
"hscA"	3	"[5.22, 7.92, 10.92]"	"[7, 119, 1752]"	"[0.0295, 0.0628, 0.0669]"
"ygcO"	3	"[8.85, 12.55, 14.15]"	"[1865, 11, 1]"	"[0.0542, 0.0597, 0.0]"
"glpB"	3	"[5.61, 7.81, 9.41]"	"[1, 193, 1688]"	"[0.0, 0.0338, 0.1002]"
"hmp"	3	"[5.2, 8.9, 12.8]"	"[2, 1865, 12]"	"[0.0997, 0.0495, 0.0424]"
"glpC"	3	"[5.58, 8.98, 10.88]"	"[36, 1339, 554]"	"[0.0375, 0.0654, 0.076]"
"hcaD"	3	"[5.49, 8.89, 12.59]"	"[2, 1867, 2]"	"[0.1439, 0.0482, 0.0438]"
"syd"	3	"[5.88, 9.38, 13.08]"	"[2, 1866, 2]"	"[0.0792, 0.0374, 0.0209]"
"hycB"	3	"[4.77, 8.67, 12.97]"	"[633, 1238, 11]"	"[0.1005, 0.0524, 0.0611]"
"fruK"	3	"[6.86, 9.36, 13.46]"	"[6, 1864, 3]"	"[0.0146, 0.069, 0.0307]"
"mglB"	3	"[5.6, 9.5, 11.8]"	"[2, 1213, 679]"	"[0.1269, 0.0635, 0.0686]"
"evgS"	3	"[6.53, 8.63, 12.03]"	"[1295, 579, 10]"	"[0.0448, 0.0561, 0.0354]"
"gatB"	3	"[4.45, 8.45, 11.65]"	"[5, 455, 1420]"	"[0.0402, 0.0782, 0.0984]"
"yfdV"	3	"[4.47, 7.37, 11.87]"	"[9, 1862, 9]"	"[0.047, 0.0735, 0.0304]"
"ypdI"	3	"[4.26, 6.56, 12.86]"	"[9, 1863, 6]"	"[0.038, 0.0911, 0.0627]"
"argA"	3	"[8.32, 10.62, 13.12]"	"[1495, 383, 8]"	"[0.0371, 0.0455, 0.046]"
"mltA"	3	"[4.82, 6.22, 9.62]"	"[132, 113, 1688]"	"[0.0437, 0.0415, 0.0519]"
"gatA"	3	"[6.62, 7.72, 11.92]"	"[122, 285, 1470]"	"[0.0506, 0.0553, 0.0878]"
"fryC"	3	"[6.93, 8.73, 11.53]"	"[569, 1326, 2]"	"[0.0522, 0.0344, 0.0269]"
"yfeA"	3	"[5.36, 8.46, 11.56]"	"[4, 1865, 20]"	"[0.0546, 0.0418, 0.0363]"
"zipA"	3	"[5.48, 9.58, 12.58]"	"[31, 1865, 5]"	"[0.0273, 0.0496, 0.0569]"
"queF"	3	"[4.67, 9.47, 11.97]"	"[4, 1867, 2]"	"[0.0732, 0.0479, 0.0338]"
"gatY"	3	"[8.5, 12.2, 13.5]"	"[334, 797, 842]"	"[0.0717, 0.0756, 0.0335]"
"hcaB"	3	"[4.42, 8.62, 10.52]"	"[13, 1865, 7]"	"[0.0266, 0.044, 0.0247]"
"ygdQ"	3	"[7.72, 8.82, 11.62]"	"[777, 1139, 6]"	"[0.0274, 0.0403, 0.0656]"
"bglX"	3	"[5.88, 9.18, 11.58]"	"[6, 1864, 7]"	"[0.0405, 0.0374, 0.0706]"
"gudP"	3	"[4.71, 7.91, 12.01]"	"[6, 1866, 7]"	"[0.0511, 0.0523, 0.0601]"
"eno"	3	"[5.63, 7.63, 12.53]"	"[1, 13, 1867]"	"[0.0, 0.057, 0.0641]"
"cysH"	3	"[4.45, 8.85, 10.55]"	"[126, 1287, 526]"	"[0.0583, 0.0855, 0.0477]"
"ppdB"	3	"[5.29, 7.89, 9.09]"	"[24, 650, 1209]"	"[0.0347, 0.051, 0.0421]"
"dld"	3	"[8.86, 10.66, 13.06]"	"[904, 1002, 15]"	"[0.0562, 0.0551, 0.0368]"
"eutL"	3	"[5.18, 8.68, 11.88]"	"[2, 1862, 15]"	"[0.0964, 0.0376, 0.0808]"
"yffM"	3	"[4.77, 7.17, 11.87]"	"[65, 1803, 6]"	"[0.0272, 0.0522, 0.1098]"
"cdd"	3	"[5.67, 9.07, 13.27]"	"[4, 1854, 17]"	"[0.0748, 0.0779, 0.0322]"
"yffN"	3	"[4.67, 7.27, 10.27]"	"[49, 1818, 7]"	"[0.0186, 0.0449, 0.0406]"
"ptrA"	3	"[6.45, 9.75, 11.75]"	"[2, 1865, 3]"	"[0.0608, 0.0338, 0.0036]"
"yffP"	3	"[4.92, 8.42, 13.72]"	"[65, 1805, 25]"	"[0.0454, 0.046, 0.0749]"
"yehX"	3	"[5.42, 7.82, 9.22]"	"[28, 557, 1310]"	"[0.0413, 0.0603, 0.0389]"
"casC"	3	"[6.38, 8.48, 11.78]"	"[1268, 615, 13]"	"[0.0376, 0.0662, 0.0325]"
"casE"	3	"[4.87, 7.87, 10.57]"	"[44, 1823, 9]"	"[0.0332, 0.0426, 0.0147]"
"yphC"	3	"[4.13, 7.23, 8.63]"	"[304, 341, 1245]"	"[0.0576, 0.0503, 0.0235]"
"yfjH"	3	"[5.76, 8.56, 14.06]"	"[1263, 645, 14]"	"[0.0439, 0.0619, 0.148]"
"yfjI"	3	"[4.99, 7.49, 12.39]"	"[1181, 686, 7]"	"[0.0219, 0.0961, 0.0496]"
"yfjK"	3	"[7.32, 9.02, 12.12]"	"[1299, 613, 7]"	"[0.0518, 0.0337, 0.0703]"
"nuoF"	3	"[6.8, 11.0, 14.1]"	"[11, 1855, 6]"	"[0.0355, 0.0705, 0.022]"
"yfjM"	3	"[3.83, 6.73, 11.63]"	"[2, 1866, 8]"	"[0.055, 0.0672, 0.0747]"
"pncC"	3	"[7.11, 10.01, 12.91]"	"[5, 1863, 2]"	"[0.0447, 0.0361, 0.1046]"
"recA"	3	"[8.03, 10.93, 12.83]"	"[33, 1558, 297]"	"[0.0433, 0.0473, 0.0406]"
"recX"	3	"[8.46, 10.66, 12.16]"	"[1659, 192, 29]"	"[0.0499, 0.0254, 0.0304]"
"csrA"	3	"[5.23, 8.83, 11.43]"	"[13, 27, 1841]"	"[0.0604, 0.0386, 0.0572]"
"ygaY"	3	"[4.13, 7.53, 11.23]"	"[7, 1864, 12]"	"[0.0848, 0.0572, 0.0402]"
"rnlB"	3	"[4.02, 9.22, 13.52]"	"[7, 1864, 24]"	"[0.0599, 0.0789, 0.0583]"
"nrdH"	3	"[4.64, 6.04, 8.84]"	"[2, 6, 1866]"	"[0.0749, 0.0715, 0.0957]"
"hypC"	3	"[4.48, 5.88, 9.58]"	"[1, 7, 1867]"	"[0.0, 0.0467, 0.0776]"
"crr"	3	"[7.53, 8.73, 11.23]"	"[11, 32, 1832]"	"[0.0462, 0.0431, 0.0432]"
"ypjM_2"	3	"[4.82, 7.82, 12.22]"	"[1, 1866, 13]"	"[0.1267, 0.0587, 0.0426]"
"yqaE"	3	"[5.18, 9.08, 13.28]"	"[3, 1864, 9]"	"[0.0794, 0.0856, 0.0264]"
"ypjM_1"	3	"[7.79, 10.99, 12.99]"	"[1866, 12, 2]"	"[0.0629, 0.0686, 0.0856]"
"yfjW"	3	"[5.71, 8.31, 11.21]"	"[1353, 522, 21]"	"[0.0549, 0.0458, 0.0591]"
"yfjY"	3	"[4.89, 7.49, 11.89]"	"[3, 1866, 14]"	"[0.0361, 0.0473, 0.0597]"
"oxc"	3	"[5.23, 7.83, 11.03]"	"[5, 1858, 12]"	"[0.0719, 0.0467, 0.0385]"
"dsdA"	3	"[5.82, 7.82, 12.02]"	"[3, 1852, 35]"	"[0.0442, 0.0691, 0.06]"
"ubiX"	3	"[5.62, 8.22, 13.02]"	"[4, 1865, 3]"	"[0.0461, 0.0525, 0.1049]"
"lhgO"	3	"[4.45, 8.55, 12.35]"	"[3, 1714, 158]"	"[0.0762, 0.0778, 0.0394]"
"fadL"	3	"[5.52, 8.82, 10.12]"	"[3, 1261, 1304]"	"[0.0865, 0.0569, 0.0627]"
"pinH"	3	"[4.65, 8.75, 12.35]"	"[1740, 136, 11]"	"[0.1019, 0.0744, 0.0492]"
"ypjB"	3	"[4.58, 6.28, 10.68]"	"[367, 1514, 10]"	"[0.0324, 0.0567, 0.0375]"
"ygaP"	3	"[5.29, 8.79, 11.39]"	"[6, 1863, 10]"	"[0.0852, 0.0321, 0.0376]"
"lysA"	3	"[5.38, 8.78, 11.98]"	"[8, 1862, 11]"	"[0.0709, 0.049, 0.051]"
"cysU"	3	"[4.13, 5.33, 8.73]"	"[1, 6, 1863]"	"[0.0, 0.0181, 0.1]"
"bamE"	3	"[5.75, 9.75, 13.25]"	"[1, 1866, 8]"	"[0.0, 0.0625, 0.0528]"
"glnB"	3	"[6.05, 9.45, 12.75]"	"[6, 1866, 1]"	"[0.0457, 0.045, 0.0]"
"cas2"	3	"[6.89, 8.69, 12.79]"	"[85, 1781, 15]"	"[0.0309, 0.0524, 0.0756]"
"ppk"	3	"[4.69, 5.89, 9.79]"	"[1, 1, 1867]"	"[0.0, 0.0, 0.0522]"
"purM"	3	"[5.73, 8.83, 10.93]"	"[9, 1277, 607]"	"[0.0509, 0.0507, 0.0486]"
"era"	3	"[5.88, 9.38, 12.08]"	"[2, 1865, 4]"	"[0.0689, 0.0573, 0.0437]"
"upp"	3	"[6.61, 8.51, 10.51]"	"[1, 181, 1704]"	"[0.0, 0.0258, 0.0748]"
"rseA"	3	"[6.95, 8.95, 11.65]"	"[5, 12, 1860]"	"[0.0649, 0.0411, 0.0617]"
"ygbE"	3	"[8.62, 9.72, 13.32]"	"[1253, 647, 11]"	"[0.0575, 0.0623, 0.0359]"
"srmB"	3	"[5.3, 9.7, 13.4]"	"[9, 1867, 3]"	"[0.0711, 0.062, 0.0337]"
"truD"	3	"[7.23, 10.93, 12.73]"	"[9, 1867, 1]"	"[0.0432, 0.0398, 0.0]"
"ung"	3	"[5.5, 7.3, 9.5]"	"[4, 73, 1802]"	"[0.0415, 0.0295, 0.0306]"
"pcm"	3	"[5.21, 7.51, 10.31]"	"[1, 3, 1867]"	"[0.0, 0.0458, 0.0333]"
"cysP"	3	"[5.18, 6.68, 9.38]"	"[22, 65, 1796]"	"[0.0372, 0.0508, 0.1078]"
"hyfH"	3	"[5.48, 8.38, 12.38]"	"[17, 1859, 33]"	"[0.0343, 0.0526, 0.054]"
"ygbN"	3	"[4.95, 8.85, 11.85]"	"[4, 1866, 10]"	"[0.104, 0.0436, 0.0465]"
"rrlG"	3	"[3.81, 13.21, 14.81]"	"[12, 27, 1843]"	"[0.4301, 0.0451, 0.0106]"
"yfiH"	3	"[6.69, 9.29, 12.79]"	"[3, 1866, 1]"	"[0.0324, 0.0371, 0.0]"
"menH"	3	"[5.35, 8.55, 11.65]"	"[198, 1731, 2]"	"[0.0498, 0.0566, 0.044]"
"ygbJ"	3	"[5.85, 8.55, 12.35]"	"[3, 1867, 12]"	"[0.0713, 0.0479, 0.0302]"
"dapA"	3	"[7.28, 8.48, 11.68]"	"[3, 20, 1861]"	"[0.0504, 0.0484, 0.0442]"
"menF"	3	"[5.64, 6.84, 9.44]"	"[1, 3, 1867]"	"[0.0, 0.0455, 0.041]"
"ygbA"	3	"[5.23, 8.93, 12.23]"	"[3, 1867, 7]"	"[0.125, 0.045, 0.0515]"
"rpsP"	3	"[6.67, 8.67, 12.57]"	"[9, 35, 1832]"	"[0.0514, 0.0312, 0.0756]"
"hypE"	3	"[4.96, 8.16, 9.66]"	"[89, 500, 1294]"	"[0.0497, 0.0575, 0.0467]"
"murP"	3	"[4.21, 6.41, 8.71]"	"[433, 226, 1218]"	"[0.0556, 0.034, 0.0309]"
"recN"	3	"[4.97, 8.37, 11.17]"	"[8, 1627, 245]"	"[0.0667, 0.0661, 0.0457]"
"menC"	3	"[7.44, 10.04, 13.24]"	"[33, 1833, 4]"	"[0.0185, 0.0484, 0.0436]"
"yfdT"	3	"[6.42, 7.72, 13.62]"	"[1258, 614, 10]"	"[0.032, 0.0966, 0.076]"
"pyrG"	3	"[6.54, 8.24, 11.84]"	"[2, 30, 1854]"	"[0.0162, 0.0479, 0.0576]"
"nirB"	3	"[5.67, 8.77, 11.67]"	"[4, 1683, 191]"	"[0.0587, 0.0565, 0.0631]"
"prfB"	3	"[5.52, 7.12, 12.02]"	"[1, 3, 1867]"	"[0.0, 0.0362, 0.072]"
"malQ"	3	"[5.52, 9.52, 12.32]"	"[12, 1854, 15]"	"[0.0239, 0.0605, 0.0098]"
"uacT"	3	"[4.26, 6.96, 11.46]"	"[3, 1863, 7]"	"[0.0303, 0.09, 0.0144]"
"ygfT"	3	"[7.65, 8.95, 13.05]"	"[380, 1512, 9]"	"[0.0351, 0.0534, 0.0495]"
"rtn"	3	"[9.07, 11.27, 12.37]"	"[1861, 8, 4]"	"[0.0324, 0.0236, 0.0257]"
"rfbB"	3	"[3.55, 6.95, 10.45]"	"[21, 217, 1645]"	"[0.0758, 0.0668, 0.0575]"
"bioH"	3	"[9.6, 12.2, 13.3]"	"[1860, 7, 4]"	"[0.0478, 0.0414, 0.0181]"
"yejE"	3	"[5.16, 7.86, 10.56]"	"[72, 1820, 5]"	"[0.0486, 0.0386, 0.0847]"
"aroK"	3	"[4.62, 5.92, 11.12]"	"[2, 9, 1866]"	"[0.0084, 0.0674, 0.0687]"
"xdhD"	3	"[5.45, 7.85, 12.25]"	"[6, 1861, 9]"	"[0.0393, 0.0715, 0.0281]"
"yejG"	3	"[6.29, 9.09, 13.29]"	"[1, 1861, 15]"	"[0.0, 0.0862, 0.025]"
"glpD"	3	"[5.26, 8.86, 11.66]"	"[8, 1236, 643]"	"[0.0777, 0.0593, 0.0526]"
"cysG"	3	"[5.57, 8.87, 13.77]"	"[3, 1865, 13]"	"[0.1074, 0.0476, 0.1139]"
"yfdQ"	3	"[7.07, 8.47, 12.67]"	"[1353, 518, 21]"	"[0.0203, 0.0764, 0.0727]"
"acrE"	3	"[5.43, 7.23, 12.53]"	"[7, 1861, 6]"	"[0.0173, 0.0889, 0.0616]"
"napF"	3	"[5.48, 7.78, 10.48]"	"[4, 1739, 132]"	"[0.0414, 0.0498, 0.0506]"
"rcsD"	3	"[5.13, 9.23, 10.93]"	"[42, 733, 1116]"	"[0.0424, 0.0568, 0.0268]"
"nanE"	3	"[8.37, 9.97, 13.37]"	"[581, 1303, 6]"	"[0.0642, 0.0537, 0.0545]"
"yfaP"	3	"[5.2, 8.7, 12.9]"	"[3, 1867, 3]"	"[0.0707, 0.0553, 0.101]"
"murA"	3	"[6.81, 10.41, 12.51]"	"[6, 1864, 7]"	"[0.0291, 0.0514, 0.0536]"
"folP"	3	"[4.78, 6.18, 9.88]"	"[2, 13, 1864]"	"[0.0716, 0.0518, 0.0495]"
"yfaW"	3	"[4.31, 7.61, 11.41]"	"[9, 1867, 8]"	"[0.066, 0.048, 0.0547]"
"kbaZ"	3	"[5.24, 8.54, 11.04]"	"[8, 1858, 11]"	"[0.0379, 0.0344, 0.0504]"
"elaB"	3	"[7.29, 9.19, 10.49]"	"[8, 954, 950]"	"[0.0259, 0.0448, 0.083]"
"ygfM"	3	"[5.69, 8.49, 13.49]"	"[5, 1864, 9]"	"[0.0437, 0.0572, 0.0807]"
"ugpC"	3	"[5.62, 9.72, 12.42]"	"[5, 1863, 8]"	"[0.0404, 0.0546, 0.0733]"
"yeiM"	3	"[5.02, 9.02, 11.92]"	"[47, 1821, 8]"	"[0.0419, 0.0746, 0.0361]"
"cptB"	3	"[5.76, 7.06, 10.36]"	"[3, 7, 1862]"	"[0.0528, 0.0237, 0.0526]"
"xylF"	3	"[4.54, 5.64, 7.94]"	"[1, 6, 1867]"	"[0.0, 0.0425, 0.0826]"
"yggW"	3	"[7.24, 9.14, 12.74]"	"[43, 1815, 17]"	"[0.0066, 0.0514, 0.0617]"
"araF"	3	"[5.17, 8.67, 12.97]"	"[3, 1857, 24]"	"[0.0751, 0.079, 0.0479]"
"yggR"	3	"[8.51, 11.81, 13.31]"	"[1858, 13, 6]"	"[0.0451, 0.0455, 0.0273]"
"proK"	3	"[5.06, 9.36, 13.66]"	"[10, 1863, 13]"	"[0.0512, 0.0839, 0.0308]"
"cobT"	3	"[4.5, 7.5, 9.5]"	"[234, 259, 1391]"	"[0.0546, 0.0526, 0.0441]"
"hisG"	3	"[7.2, 9.7, 11.7]"	"[2, 1562, 339]"	"[0.0661, 0.0548, 0.0421]"
"mrp"	3	"[4.38, 6.48, 10.68]"	"[26, 34, 1834]"	"[0.0336, 0.0411, 0.0706]"
"molR_1"	3	"[6.58, 8.28, 10.18]"	"[1642, 249, 11]"	"[0.0479, 0.0381, 0.0255]"
"molR_3"	3	"[7.34, 8.54, 12.64]"	"[606, 1275, 4]"	"[0.0517, 0.0384, 0.0709]"
"yehM"	3	"[4.67, 8.47, 11.87]"	"[2, 1866, 4]"	"[0.0805, 0.0498, 0.0898]"
"yehP"	3	"[6.65, 8.45, 10.45]"	"[533, 1353, 2]"	"[0.0861, 0.0318, 0.0029]"
"kdgK"	3	"[5.78, 10.08, 12.68]"	"[4, 1803, 82]"	"[0.0384, 0.0563, 0.0427]"
"hisC"	3	"[9.15, 11.35, 13.75]"	"[1647, 547, 8]"	"[0.0733, 0.0469, 0.0537]"
"hisA"	3	"[6.57, 9.77, 13.37]"	"[4, 1866, 2]"	"[0.0527, 0.063, 0.0155]"
"gor"	3	"[7.93, 10.73, 13.53]"	"[54, 1806, 18]"	"[0.0365, 0.0375, 0.0534]"
"wzzB"	3	"[3.83, 5.13, 10.03]"	"[3, 8, 1864]"	"[0.0571, 0.054, 0.0847]"
