Software Version	3.04.17																																																																																																
38:14:16	37	0.087	0.101	0.087	0.09	0.428	0.754	0.405	0.086	0.087	0.089	0.086	0.088	0.088	0.088	0.086	0.086	0.362	0.604	0.455	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.528	0.835	0.531	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.089	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.095	0.087	0.089	0.09	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.088	0.087	0.096	0.091	0.09	0.087	0.089
38:19:16	37	0.087	0.101	0.087	0.09	0.427	0.747	0.405	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.371	0.604	0.453	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.551	0.833	0.533	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.088	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
38:24:16	37	0.087	0.101	0.087	0.089	0.427	0.746	0.403	0.086	0.087	0.088	0.086	0.087	0.088	0.087	0.086	0.086	0.375	0.604	0.452	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.37	0.831	0.575	0.088	0.086	0.088	0.086	0.086	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.088	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
38:29:16	37	0.087	0.101	0.087	0.09	0.427	0.743	0.404	0.086	0.087	0.089	0.086	0.088	0.088	0.088	0.086	0.086	0.373	0.605	0.428	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.571	0.835	0.546	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.095	0.087	0.089	0.09	0.089	0.086	0.091	0.09	0.089	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.089	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.091	0.09	0.087	0.089
38:34:16	37	0.087	0.101	0.087	0.09	0.428	0.742	0.402	0.086	0.087	0.089	0.086	0.088	0.088	0.088	0.086	0.086	0.313	0.606	0.475	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.357	0.834	0.543	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.088	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
38:39:16	37.1	0.087	0.101	0.087	0.09	0.427	0.732	0.403	0.086	0.087	0.089	0.087	0.088	0.088	0.088	0.086	0.086	0.317	0.605	0.495	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.472	0.825	0.546	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.089	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.095	0.087	0.089	0.09	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.089	0.087	0.086	0.087	0.088	0.088	0.088	0.087	0.096	0.09	0.09	0.087	0.089
38:44:16	37	0.087	0.101	0.087	0.089	0.425	0.714	0.403	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.347	0.607	0.503	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.43	0.83	0.544	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.088	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
38:49:16	37	0.087	0.101	0.087	0.09	0.427	0.726	0.403	0.086	0.087	0.089	0.086	0.088	0.088	0.088	0.087	0.086	0.319	0.608	0.503	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.544	0.828	0.546	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.088	0.087	0.096	0.09	0.09	0.087	0.089
38:54:16	37	0.087	0.101	0.087	0.09	0.427	0.726	0.402	0.086	0.087	0.089	0.087	0.088	0.088	0.088	0.086	0.086	0.376	0.607	0.499	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.45	0.831	0.542	0.088	0.087	0.088	0.087	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
38:59:16	37	0.087	0.101	0.087	0.09	0.426	0.733	0.402	0.086	0.087	0.089	0.087	0.088	0.088	0.088	0.086	0.086	0.316	0.607	0.497	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.442	0.826	0.547	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.089	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.09	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.089	0.087	0.086	0.087	0.088	0.088	0.088	0.087	0.096	0.091	0.09	0.087	0.089
39:04:16	37	0.087	0.101	0.087	0.09	0.428	0.719	0.404	0.086	0.087	0.089	0.086	0.088	0.088	0.088	0.086	0.086	0.345	0.609	0.493	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.429	0.825	0.527	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.095	0.087	0.089	0.09	0.089	0.087	0.09	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
39:09:16	37	0.087	0.101	0.087	0.09	0.427	0.721	0.402	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.312	0.608	0.488	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.492	0.82	0.547	0.088	0.087	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
39:14:16	37	0.087	0.101	0.087	0.09	0.426	0.728	0.403	0.086	0.087	0.089	0.086	0.088	0.088	0.088	0.086	0.086	0.342	0.608	0.484	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.455	0.818	0.512	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.089	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.089	0.087	0.086	0.087	0.088	0.088	0.088	0.087	0.096	0.09	0.09	0.087	0.089
39:19:16	37	0.087	0.101	0.087	0.09	0.426	0.727	0.402	0.086	0.087	0.088	0.086	0.088	0.088	0.087	0.086	0.086	0.372	0.608	0.481	0.088	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.317	0.817	0.55	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.088	0.087	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
39:24:16	37	0.087	0.101	0.087	0.089	0.426	0.717	0.401	0.086	0.086	0.088	0.086	0.087	0.088	0.087	0.086	0.086	0.327	0.608	0.477	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.489	0.815	0.554	0.088	0.086	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.089	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.088	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
39:29:16	37	0.087	0.101	0.087	0.09	0.426	0.714	0.403	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.345	0.607	0.476	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.479	0.812	0.554	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
39:34:16	37	0.087	0.101	0.087	0.09	0.427	0.723	0.403	0.086	0.086	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.379	0.609	0.475	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.481	0.812	0.546	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
39:39:16	37	0.087	0.101	0.087	0.089	0.427	0.722	0.4	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.343	0.61	0.477	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.577	0.809	0.47	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.089	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
39:44:16	37	0.087	0.101	0.087	0.09	0.426	0.722	0.401	0.086	0.087	0.088	0.086	0.087	0.088	0.088	0.086	0.086	0.33	0.61	0.477	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.533	0.808	0.554	0.088	0.086	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.088	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
39:49:16	37	0.087	0.101	0.087	0.089	0.427	0.716	0.402	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.372	0.61	0.479	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.565	0.809	0.555	0.088	0.086	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
39:54:16	37	0.087	0.101	0.087	0.09	0.427	0.706	0.402	0.086	0.087	0.088	0.086	0.087	0.088	0.088	0.086	0.086	0.317	0.608	0.479	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.086	0.087	0.555	0.806	0.545	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.087	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
39:59:16	37	0.087	0.101	0.087	0.09	0.425	0.706	0.402	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.327	0.609	0.48	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.475	0.802	0.53	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.095	0.087	0.088	0.089	0.089	0.087	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.088	0.087	0.096	0.09	0.09	0.087	0.089
40:04:16	37	0.087	0.101	0.087	0.09	0.426	0.701	0.402	0.086	0.087	0.089	0.086	0.088	0.088	0.088	0.086	0.086	0.384	0.61	0.478	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.581	0.804	0.503	0.088	0.087	0.088	0.087	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.088	0.089	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.095	0.087	0.089	0.089	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
40:09:16	37	0.087	0.101	0.087	0.09	0.427	0.705	0.401	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.311	0.611	0.478	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.559	0.806	0.52	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
40:14:16	37	0.087	0.101	0.087	0.089	0.427	0.7	0.402	0.086	0.086	0.088	0.086	0.087	0.088	0.087	0.086	0.086	0.358	0.608	0.476	0.088	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.461	0.804	0.517	0.088	0.086	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.089	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.088	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.088	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.088
40:19:16	37.1	0.087	0.101	0.087	0.09	0.427	0.681	0.401	0.086	0.086	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.383	0.608	0.487	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.536	0.81	0.538	0.088	0.086	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.088	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
40:24:16	37	0.087	0.101	0.087	0.09	0.427	0.687	0.4	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.309	0.609	0.454	0.088	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.56	0.82	0.541	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
40:29:16	37	0.087	0.101	0.087	0.09	0.429	0.688	0.404	0.086	0.087	0.089	0.087	0.088	0.088	0.088	0.086	0.086	0.348	0.608	0.461	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.468	0.829	0.549	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.092	0.087	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
40:34:16	37	0.087	0.101	0.087	0.089	0.427	0.681	0.403	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.34	0.607	0.461	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.086	0.087	0.528	0.84	0.518	0.088	0.086	0.088	0.086	0.086	0.086	0.086	0.087	0.087	0.087	0.091	0.089	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.086	0.088	0.089	0.088	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
40:39:16	37	0.087	0.101	0.087	0.09	0.429	0.687	0.401	0.086	0.086	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.355	0.607	0.461	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.397	0.843	0.509	0.088	0.086	0.088	0.087	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.086	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.088
40:44:16	37	0.087	0.101	0.087	0.09	0.428	0.688	0.401	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.314	0.606	0.457	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.555	0.849	0.51	0.088	0.087	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.088	0.087	0.096	0.09	0.09	0.087	0.089
40:49:16	37	0.087	0.101	0.087	0.09	0.426	0.663	0.401	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.374	0.606	0.461	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.086	0.087	0.558	0.855	0.541	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
40:54:16	37	0.087	0.101	0.087	0.09	0.428	0.674	0.401	0.086	0.087	0.089	0.087	0.088	0.088	0.088	0.086	0.086	0.375	0.608	0.453	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.542	0.896	0.525	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.087	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.088	0.087	0.096	0.09	0.09	0.087	0.089
40:59:16	37	0.087	0.101	0.087	0.09	0.427	0.657	0.401	0.086	0.087	0.089	0.086	0.088	0.088	0.088	0.086	0.086	0.351	0.606	0.453	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.457	0.91	0.533	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.087	0.088	0.089	0.087	0.088	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.089	0.089	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
41:04:16	37	0.087	0.101	0.087	0.09	0.427	0.669	0.4	0.086	0.086	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.315	0.605	0.451	0.088	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.556	0.924	0.539	0.088	0.086	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.089	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
